doc_id,text,
1861,"Özge Özpirinçci, 2 yaşındaki yeğeninin bakıcısı tarafından istismara uğradığını açıklayarak yardım istedi! https://t.co/cd1qSN3zA8 https://t.co/ejBNO8hemp",
1862,İstanbul'a bir sürücüsüz metro hattı daha https://t.co/EDwFhW8BiH https://t.co/qruYrcta9x,
1863,"Oscar ödüllü Sean Penn, kadınların cinsel şiddete karşı başlattığı #Metoo hareketini sert sözlerle eleştirdi: Bazı kadınlar... https://t.co/ZUM7MDJKvD https://t.co/UWvMTZSUeJ",
1864,Çorum'daki gizemli kızı ilk kez gördüğünü iddia eden görevli konuştu! https://t.co/N8QgpNIwms https://t.co/SdqJ9ph19E,
1865,Seyahat için 35 milyar lira harcadık! https://t.co/ua2RKt91OJ https://t.co/sZWd88WeT8,
1866,Çin futbolcudan sonra pilot transferleriyle de dengeleri sarstı https://t.co/4J0uUrJdwe https://t.co/N5q8GUoHc5,
1867,"#SONDAKİKA... MERKEZ BANKASI'NDAN DÖVİZ HAMLESİ... MERKEZ BANKASI: DEĞİŞİKLİKLE YAKLAŞIK 6,4 MİLYAR LİRA LİKİDİTE PİYASADAN ÇEKİLECEK, YAKLAŞIK 2,2 MİLYAR DOLARLIK DÖVİZ BANKALARIN KULLANIMINA GEÇECEK",
1868,#SONDAKİKA... MERKEZ BANKASI'NDAN DÖVİZ HAMLESİ... MERKEZ BANKASI: REZERV OPSİYONU MEKANİZMASI KAPSAMINDA DÖVİZ İMKAN ORANI ÜST SINIRI YÜZDE 55'TEN YÜZDE 45'E DÜŞÜRÜLDÜ,
1869,İSKİ barajları uçakla koruyacak https://t.co/Aoew5BoCkx https://t.co/eUsbOITNVT,
1870,Bağcılar'daki seçim standı kavgasında 8 gözaltı... https://t.co/0CfwaVGdkh https://t.co/yZRq0o6puc,
1871,Serenay'ın elbisesi şeyhe gitti https://t.co/swWl5uasYK https://t.co/9LZXDDlHks,
1872,Üniversitede kripto para madenciliği iddiası https://t.co/VgbXoKJDUT,
1873,"Depresyona girdi, 6 dil öğrendi https://t.co/MOtgnHDRel https://t.co/DpVC7MDIqW",
1874,Uzmanlar hacamat ve sülük konusunda uyardı: Ölümlere neden olabilir https://t.co/W1CcKTgaTx https://t.co/pILOq4z2FG,
1875,"Alişan evlendi, şahitliğini Cumhurbaşkanı Erdoğan yaptı https://t.co/FgFHai305S https://t.co/83EwiUgDVF",
1876,İşte İngiltere kraliyet ailesinin yeni bebeği Prens Louis... https://t.co/H65oU6ldYH https://t.co/uxD3z0IIf5,
1877,"Türkiye'nin yüzde 63'ünü erkekler, yüzde 37'sini kadınlar 'parselledi' https://t.co/roEJmYefyZ https://t.co/aNlm5vow0z",
1878,Büyük göğüsler ağrı yapıyor çünkü... https://t.co/hQedSHLX4z https://t.co/WOlbyXkv78,
1879,Bahçeli: FETÖ'nün seçmen ayağını diri tutmak için... https://t.co/qMBNLpJgAC https://t.co/cGPlowbRoG,
1880,"Berrak Tüzünataç: Para, yokluğuyla terbiye eder https://t.co/7aVon5jhAp https://t.co/vSTdmvv1fD",
1881,Acıkınca aşırı tehlikeli olanlardan mısınız? https://t.co/c1a28sFAP2 https://t.co/vDPQqJsODX,
1882,4 yaşındaki çocuğun lunaparkta ayağı koptu! https://t.co/LtZ8In4hMG https://t.co/7gA0KQe5ng,
1883,Mete Yarar: F-16’ları artık taksi çağırır gibi uçuruyoruz https://t.co/gdURoIKEXE https://t.co/QSj3IxA1ay,
1884,Rus çiftin zor anları... Sahil Güvenlik kurtardı! https://t.co/OcCGfpcIHk https://t.co/WdyNv5Mhi6,
1885,Diyanet İşleri Başkanı Erbaş: 140 bin hafız yeterli değildir https://t.co/Cmmz5MEzlY https://t.co/AKL3TOGWiw,
1886,Orhan Gencebay: Keşke o şarkıyı yapmasaydım https://t.co/oUBhwN4TZO https://t.co/ONFzLTu1bH,
1887,Ölümü bekleyen köpekleri hayata bağladı https://t.co/VHM4yJw4Mu https://t.co/KXOMmA1NAv,
1888,"""Ben Hızır Aleyhisselam'ım"" diyerek dolandırdı! https://t.co/sevVWXeWpH https://t.co/iVPiKKtSwq",
1889,Kılıktan kılığa giren hırsız yakalandı https://t.co/bm5FZMWdoW https://t.co/yjAKZAqRNf,
1890,Munzur Çayı'nda rafting sezonu başladı https://t.co/G39H6zfEES https://t.co/mcdF6ZGPN6,
1891,Sudan zehirlenen 10 kişi öldü https://t.co/RcHHCxZhr9 https://t.co/rl4XhyJLks,
1892,Yaylada yangın! 19 ev kül oldu https://t.co/b5tlyLv7cn https://t.co/kLR3boSVfB,
1893,Suudi Arabistan'dan ilk kadın ticari ataşe https://t.co/uOK5enn1fs https://t.co/1XegGinO3P,
1894,Nükleer anlaşmada füze krizi: ABD pişman olacaktır https://t.co/E3o30oRIhc https://t.co/ACIAlXxuR0,
1895,İsrail güçleri Mescid-i Aksa ve camileri 128 kez taciz etti https://t.co/jA6YsscRV8 https://t.co/VstWM2Jaud,
1896,"Trump bireysel silahlanmayı savundu: Bıçaklar, bıçaklar, bıçaklar... https://t.co/aCB6sVEmS3 https://t.co/kmTEVEXLEM",
1897,Akşener: Sözümün arkasında durdum... https://t.co/Wa1kYleWE8 https://t.co/JmXVdS3WNg,
1898,İnce: Bütün adaylardan randevu isteyeceğim... https://t.co/gd6V9HNuJp https://t.co/NS0a4ZDa1B,
1899,Orhan Gencebay: Keşke o şarkıyı yapmasaydım https://t.co/oUBhwN4TZO https://t.co/WMsU7Ot7k0,
1900,"""Ben Hızır Aleyhisselam'ım"" diyerek dolandırdı! https://t.co/sevVWXeWpH https://t.co/n06D758Jja",
1901,Ümit Özat istifa etti: Bu takım üzerinden geçinmeye çalışanlar... https://t.co/A8nQO2etiU https://t.co/sXwqx66sY8,
1902,İsrail güçleri Mescid-i Aksa ve camileri 128 kez taciz etti https://t.co/jA6YsscRV8 https://t.co/0Ho3Bzskdt,
1903,"Fenerbahçe'den kritik galibiyet... Maç ilk yarıda 5, ikinci yarıda 9 dakika uzadı! https://t.co/nXf2dCWJ7H https://t.co/qpPAaBDB2g",
1904,Kılıktan kılığa giren hırsız yakalandı https://t.co/bm5FZMWdoW https://t.co/g70elyCZHF,
1905,4 yaşındaki çocuğun lunaparkta ayağı koptu! https://t.co/LtZ8In4hMG https://t.co/IYin0citlu,
1906,Sudan zehirlenen 10 kişi öldü https://t.co/RcHHCxZhr9 https://t.co/ZgxN3NOHS3,
1907,Acıkınca aşırı tehlikeli olanlardan mısınız? https://t.co/c1a28sFAP2 https://t.co/HDQwmnb8Y8,
1908,Çavuşoğlu: Cumhurbaşkanımız ile Putin 'Hadi vizeleri kaldıralım' derlerse... https://t.co/5t4kgxZ5qV https://t.co/eMWFn2Gnho,
1909,"CEV ŞAMPİYONLAR LİGİ'NDE ŞAMPİYONLUĞA ULAŞAN VAKIFBANK KADIN VOLEYBOL TAKIMI, DÖRDÜNCÜ KEZ AVRUPA'NIN EN BÜYÜK KUPASINI MÜZESİNE GÖTÜRDÜ. https://t.co/Qv4VRfBc7c",
1910,Cumhurbaşkanı Erdoğan seçim manifestosunu açıkladı: Ahdim olsun ki... https://t.co/ha7FcQFnJe https://t.co/oa8rYonzmf,
1911,"Alişan evlendi, şahitliğini Cumhurbaşkanı Erdoğan yaptı https://t.co/FgFHai305S https://t.co/j4QDP9stfU",
1912,Rus muhalif Navalnıy serbest bırakıldı https://t.co/bDvEzCGDcf https://t.co/dlryGQEWet,
1913,Başbakan Yıldırım: 24 Haziran'ın ayak seslerini İstanbul'dan duyuyoruz https://t.co/LCZvGVsFeE https://t.co/jQfFTWX5Ca,
1914,Ölümü bekleyen köpekleri hayata bağladı https://t.co/VHM4yJw4Mu https://t.co/hGSKjYosJu,
1915,Büyük göğüsler ağrı yapıyor çünkü... https://t.co/hQedSHLX4z https://t.co/DEHagJfIdH,
1916,"İki penaltı, üç gol... Galatasaray için son 180 dakika... https://t.co/1cLj9aEDHO https://t.co/0RrKIcnqTQ",
1917,Nükleer anlaşmada füze krizi: ABD pişman olacaktır https://t.co/E3o30oRIhc https://t.co/MOPqesFYrs,
1918,KANDİLLİ RASATHANESİ VE DEPREM ARAŞTIRMA ENSTİTÜSÜ: AĞRI'DA 4.2 BÜYÜKLÜĞÜNDE DEPREM! https://t.co/5YGlF0rPlL,
1919,Orhan Gencebay: Keşke o şarkıyı yapmasaydım https://t.co/oUBhwN4TZO https://t.co/Q0YNKMHTxC,
1920,Geçen yılın rövanşını aldı! Taha Akgül Avrupa Şampiyonu oldu... https://t.co/WjOYZlEFPs https://t.co/fPbc8z85yc,
1921,Amca ve yeğeni çadırda ölü bulundu https://t.co/365KvgkGD8 https://t.co/VXvspAuE1g,
1922,"""Ben Hızır Aleyhisselam'ım"" diyerek dolandırdı! https://t.co/sevVWXeWpH https://t.co/GVglgL1KKc",
1923,"#HabertürkGündem başladı... AK Parti'nin manifestosunda hangi mesajlar öne çıktı? @SerapBelet'in konukları @ihsanaktas, @ahakanbayrakci, @emrebagce ve @nibenka https://t.co/okBxilVtwD",
1924,"#SICAKGELİŞME AVRUPA GÜREŞ ŞAMPİYONASI'NDA ERKEKLER SERBEST STİL 125 KİLODA TAHA AKGÜL, FİNALDE GÜRCÜ GENO PETRİASHVİLİ'Yİ YENEREK ALTIN MADALYA KAZANDI. https://t.co/W3DNoZqGJ8",
1925,Mete Yarar: F-16’ları artık taksi çağırır gibi uçuruyoruz https://t.co/gdURoIKEXE https://t.co/KVxXcIqVQe,
1926,MİT ve Emniyet'ten FETÖ operasyonu... Baskını anlayınca telefonlarını sokağa attılar! https://t.co/wSQqR8xWcD https://t.co/k52IJIIgce,
1927,Ümit Özat istifa etti: Bu takım üzerinden geçinmeye çalışanlar... https://t.co/A8nQO2etiU https://t.co/ZhnybFC5bv,
1928,İsrail güçleri Mescid-i Aksa ve camileri 128 kez taciz etti https://t.co/jA6YsscRV8 https://t.co/F7axePdl4M,
1929,"Fenerbahçe'den kritik galibiyet... Maç ilk yarıda 5, ikinci yarıda 9 dakika uzadı! https://t.co/nXf2dCWJ7H https://t.co/jE58FKCLxB",
1930,Bahçeli: FETÖ'nün seçmen ayağını diri tutmak için... https://t.co/qMBNLpJgAC https://t.co/hjF5llKeam,
1931,"Trump bireysel silahlanmayı savundu: Bıçaklar, bıçaklar, bıçaklar... https://t.co/aCB6sVEmS3 https://t.co/BsrsKLY5ry",
1932,4 yaşındaki çocuğun lunaparkta ayağı koptu! https://t.co/LtZ8In4hMG https://t.co/fsrZ28KbAL,
1933,Kılıktan kılığa giren hırsız yakalandı https://t.co/bm5FZMWdoW https://t.co/foXUFEUknc,
1934,Diyanet İşleri Başkanı Erbaş: 140 bin hafız yeterli değildir https://t.co/Cmmz5MEzlY https://t.co/1Xf69NWgxR,
1935,Cumhurbaşkanı Erdoğan seçim manifestosunu açıkladı: Ahdim olsun ki... https://t.co/ha7FcQFnJe https://t.co/BGwwaekPKL,
1936,İşte İngiltere kraliyet ailesinin yeni bebeği Prens Louis... https://t.co/H65oU6ldYH https://t.co/uHTLSIjCq1,
1937,Başbakan Yıldırım: 24 Haziran'ın ayak seslerini İstanbul'dan duyuyoruz https://t.co/LCZvGVsFeE https://t.co/U8mnAPQwxh,
1938,Amca ve yeğeni çadırda ölü bulundu https://t.co/365KvgkGD8 https://t.co/I1mju2ByP1,
1939,Rus çiftin zor anları... Sahil Güvenlik kurtardı! https://t.co/OcCGfpcIHk https://t.co/xrvEtobbDM,
1940,Mete Yarar: F-16’ları artık taksi çağırır gibi uçuruyoruz https://t.co/gdURoIKEXE https://t.co/srVPA7NNg8,
1941,"Berrak Tüzünataç: Para, yokluğuyla terbiye eder https://t.co/7aVon5jhAp https://t.co/AcO0OXBPdl",
1942,Munzur Çayı'nda rafting sezonu başladı https://t.co/G39H6zfEES https://t.co/9kCtwL6gz8,
1943,"Polis şifreleri çözdü: Palamut, çay, lahmacun... https://t.co/xju5fVomIt https://t.co/Y3fkkrUXfi",
1944,Rus muhalif Navalnıy serbest bırakıldı https://t.co/bDvEzCGDcf https://t.co/iMYyAxA3Hr,
1945,Bahçeli: FETÖ'nün seçmen ayağını diri tutmak için... https://t.co/qMBNLpJgAC https://t.co/F3drI0CF7q,
1946,Çavuşoğlu: Cumhurbaşkanımız ile Putin 'Hadi vizeleri kaldıralım' derlerse... https://t.co/5t4kgxZ5qV https://t.co/fK37oyToND,
1947,"Trump bireysel silahlanmayı savundu: Bıçaklar, bıçaklar, bıçaklar... https://t.co/aCB6sVEmS3",
1948,Yaylada yangın! 19 ev kül oldu https://t.co/b5tlyLv7cn https://t.co/wpTjNf9hGS,
1949,4 yaşındaki çocuğun lunaparkta ayağı koptu! https://t.co/LtZ8In4hMG https://t.co/2da3RsOuCK,
1950,Turist otobüsü devrildi: 17 yaralı https://t.co/oS0CoKrp0F https://t.co/ZfYLP1O2aS,
1951,Kılıktan kılığa giren hırsız yakalandı https://t.co/bm5FZMWdoW https://t.co/PpgQO4cKoj,
1952,Acıkınca aşırı tehlikeli olanlardan mısınız? https://t.co/c1a28sFAP2 https://t.co/ZQUQbJEZMq,
1953,Diyanet İşleri Başkanı Erbaş: 140 bin hafız yeterli değildir https://t.co/Cmmz5MEzlY https://t.co/jj4V0Kz60a,
1954,Ölümü bekleyen köpekleri hayata bağladı https://t.co/VHM4yJw4Mu https://t.co/TsuUp0vc5N,
1955,"Türkiye'nin yüzde 63'ünü erkekler, yüzde 37'sini kadınlar 'parselledi' https://t.co/roEJmYefyZ https://t.co/WwYgGmct7P",
1956,Bu da küslük haritası... Hangi ünlü kiminle küs? https://t.co/39qYE4qQko https://t.co/tD1PMTc9JP,
1957,Meteoroloji'den uyarı! Bu saatlere dikkat... https://t.co/PNr1RsRnIe https://t.co/SncuG67dUj,
1958,"#HabertürkGündem'de bu akşam saat 21.00'de @SerapBelet'in konukları @ihsanaktas, @ahakanbayrakci, @emrebagce ve @nibenka https://t.co/fbG2xnq2t0",
1959,Büyük göğüsler ağrı yapıyor çünkü... https://t.co/hQedSHLX4z https://t.co/ENO5oeLDAF,
1960,Suudi Arabistan'dan ilk kadın ticari ataşe https://t.co/uOK5enn1fs https://t.co/ILdPb0hz0e,
1961,Sudan zehirlenen 10 kişi öldü https://t.co/RcHHCxZhr9 https://t.co/sk8W3fA7zt,
1962,SON DAKİKA! AK PARTİ'NİN SEÇİM MANİFESTOSU // ERDOĞAN: TERÖRLE MÜCADELEMİZ KARARLILIKLA SÜRECEK,
1963,SON DAKİKA! AK PARTİ'NİN SEÇİM MANİFESTOSU // ERDOĞAN: SOSYAL ADALETİN TESİSİ ÖNCELİĞİMİZ,
1964,"SON DAKİKA! AK PARTİ'NİN SEÇİM MANİFESTOSU // ERDOĞAN: AK PARTİ ÖZGÜRLÜKLER PARTİSİ, BÖYLE DEVAM EDECEK",
1965,SON DAKİKA! AK PARTİ'NİN SEÇİM MANİFESTOSU // ERDOĞAN: İSTİHDAM YARATACAK HER YATIRIMI TEŞVİK EDECEĞİZ,
1966,SON DAKİKA! AK PARTİ'NİN SEÇİM MANİFESTOSU // ERDOĞAN: KADINA YÖNELİK HER TÜRLÜ ŞİDDET SUÇTUR,
1967,SON DAKİKA! AK PARTİ'NİN SEÇİM MANİFESTOSU // ERDOĞAN İSTANBUL KONGRESİNDE 2023 HEDEFLERİNİ AÇIKLADI,
1968,SON DAKİKA! AK PARTİ'NİN SEÇİM MANİFESTOSU // ERDOĞAN: GENÇLER TÜRKİYE'Yİ SİZLER ŞAHLANDIRACAKSINIZ,
1969,Cumhurbaşkanı Erdoğan seçim manifestosunu açıkladı https://t.co/ha7FcQFnJe https://t.co/hAHbVsaswA,
1970,Orhan Gencebay: Keşke o şarkıyı yapmasaydım https://t.co/oUBhwN4TZO https://t.co/Nfgy9TpXyV,
1971,Nükleer anlaşmada füze krizi: ABD pişman olacaktır https://t.co/E3o30oRIhc https://t.co/YSTTflcy4w,
1972,"""Ben Hızır Aleyhisselam'ım"" diyerek dolandırdı! https://t.co/sevVWXeWpH https://t.co/5Fn1hZ6R2s",
1973,MİT ve Emniyet'ten FETÖ operasyonu... Baskını anlayınca telefonlarını sokağa attılar! https://t.co/wSQqR8xWcD https://t.co/B0RPl0hN3q,
1974,İşte İngiltere kraliyet ailesinin yeni bebeği Prens Louis... https://t.co/H65oU6ldYH https://t.co/fL78Fh7jHT,
1975,Başbakan Yıldırım: 24 Haziran'ın ayak seslerini İstanbul'dan duyuyoruz https://t.co/LCZvGVsFeE https://t.co/QCFauTCxF2,
1976,SON DAKİKA! ERDOĞAN MANİFESTO AÇIKLIYOR // CUMHURBAŞKANI AK PARTİ İSTANBUL İL KONGRESİ'NDE KONUŞUYOR,
1977,Rus çiftin zor anları... Sahil Güvenlik kurtardı! https://t.co/OcCGfpcIHk https://t.co/sn0HCsLKy1,
1978,"Cumhurbaşkanı Erdoğan tarihi manifestoyu  ve AK Parti'nin yol haritasını açıklıyor
https://t.co/K2SoDRzUGS",
1979,"Berrak Tüzünataç: Para, yokluğuyla terbiye eder https://t.co/7aVon5jhAp https://t.co/6mAw7CFcFE",
1980,Munzur Çayı'nda rafting sezonu başladı https://t.co/G39H6zfEES https://t.co/LHK0G7myKt,
1981,"Polis şifreleri çözdü: Palamut, çay, lahmacun... https://t.co/xju5fVomIt https://t.co/FP36dDRhSb",
1982,"Cumhurbaşkanın Erdoğan kongre salonu dışındaki vatandaşlara sesleniyor
https://t.co/K2SoDRzUGS",
1983,Rus muhalif Navalnıy serbest bırakıldı https://t.co/bDvEzCGDcf https://t.co/xzkcu0kDiE,
1984,"Başbakan Binali Yıldırım AK Parti İstanbul Kongresi'nde konuşuyor
https://t.co/K2SoDRzUGS",
1985,YPG/PKK'ya yönelik son 20 ayda düzenlenen operasyonlarda 150 sözde sorumlu etkisiz hale getirildi https://t.co/p8rakcrmIh,
1986,Çavuşoğlu: Cumhurbaşkanımız ile Putin 'Hadi vizeleri kaldıralım' derlerse... https://t.co/5t4kgxZ5qV https://t.co/n6zyqPhfLC,
1987,Yaylada yangın! 19 ev kül oldu https://t.co/b5tlyLv7cn https://t.co/4tg29iwm8f,
1988,Turist otobüsü devrildi: 17 yaralı https://t.co/oS0CoKrp0F https://t.co/HiHuTBGahl,
1989,Acıkınca aşırı tehlikeli olanlardan mısınız? https://t.co/c1a28sFAP2 https://t.co/pUerVFavCt,
1990,Ölümü bekleyen köpekleri hayata bağladı https://t.co/VHM4yJw4Mu https://t.co/B8zlYFbaMh,
1991,"Türkiye'nin yüzde 63'ünü erkekler, yüzde 37'sini kadınlar 'parselledi' https://t.co/roEJmYefyZ https://t.co/GknEC5a9rx",
1992,Bu da küslük haritası... Hangi ünlü kiminle küs? https://t.co/39qYE4qQko https://t.co/wYBzr1FvVe,
1993,Meteoroloji'den uyarı! Bu saatlere dikkat... https://t.co/PNr1RsRnIe https://t.co/Fo9fsgTINS,
1994,Büyük göğüsler ağrı yapıyor çünkü... https://t.co/hQedSHLX4z https://t.co/HJcb2sRe6G,
1995,Suudi Arabistan'dan ilk kadın ticari ataşe https://t.co/uOK5enn1fs https://t.co/tVatcev7uH,
1996,"#SevilaySoruyor'un konuğu Orhan Gencebay, Arif Sağ'la yaşadığı tartışmayla ilgili konuştu: Siyasetle zerre kadar alakası yok. https://t.co/oUBhwN4TZO https://t.co/75VXO3Qsa2",
1997,Sudan zehirlenen 10 kişi öldü https://t.co/RcHHCxZhr9 https://t.co/QGrxz463F1,
1998,https://t.co/K2SoDRzUGS,
1999,Orhan Gencebay: Keşke o şarkıyı yapmasaydım https://t.co/oUBhwN4TZO https://t.co/asSEdpbrZ7,
2000,"#HabertürkGündem'de bu akşam saat 21.00'de @SerapBelet'in konukları @ihsanaktas, @ahakanbayrakci, @emrebagce ve @nibenka https://t.co/J4fsG6ASmo",
2001,Hazal 5 doz ilaçla hayata tutundu https://t.co/gnSPtZKzjf https://t.co/O4BK72YBkM,
2002,Nükleer anlaşmada füze krizi: ABD pişman olacaktır https://t.co/E3o30oRIhc https://t.co/X1Ich2eyPm,
2003,RT @HaberturkLive: Orhan Gencebay'ı ilk kez bu kadar yakından tanıyacaksınız!#SevilaySoruyor Habertürk TV'de başladı. https://t.co/6RBFKBSy…,
2004,"""Ben Hızır Aleyhisselam'ım"" diyerek dolandırdı! https://t.co/sevVWXeWpH https://t.co/2vabfkn8jk",
2005,"Türkiye her duygusunu, onun yazdığı şarkı sözlerinde buldu. Orhan Gencebay'ı ilk kez bu kadar yakından tanıyacaksınız!
#SevilaySoruyor birazdan Habertürk TV'de @sevilayyaziyor https://t.co/BGUHhxkesS",
2006,Naim'in kızlarından davaya itiraz: Amacı miras https://t.co/lDXpHXkHhZ https://t.co/xR7mYpg5de,
2007,1 milyon lira değerinde kaçak cep telefonu yakalandı! https://t.co/DR1cTn5eOg https://t.co/wxeXvMtCJL,
2008,MİT ve Emniyet'ten FETÖ operasyonu... Baskını anlayınca telefonlarını sokağa attılar! https://t.co/wSQqR8xWcD https://t.co/H5FM8ycXh8,
2009,InSight uzaya doğru yola çıktı! Hiç olmadığı kadar derine inecek! https://t.co/fPqHPDDq8H https://t.co/yh25FAo15L,
2010,Motosiklet vahşeti! Tek tekerini kaldırmak isteyince olanlar oldu https://t.co/Gag55ZY3CW https://t.co/MCDnGkplKH,
2011,Fast food tüketimi doğurganlığı nasıl etkiliyor? https://t.co/Lez0BooX56 https://t.co/1cZblsYHVj,
2012,İşte unutulmaz konsepte sahip restoranlar... Listede Türkiye'den de bir yer var... https://t.co/ouIwJTQVEc https://t.co/dmGOijW6hv,
2013,Yeni vergi düzenlemesi... Konut KDV'si ve tapu harcı düşürüldü... https://t.co/jCB7RWoLVe https://t.co/WMu6hTp3et,
2014,Canan Karatay'dan ilginç açıklama: Kurtlu elma yiyin! https://t.co/vCtRFDoBkM https://t.co/rnPRCJ3YXU,
2015,RT @HaberturkLive: #BurasıHaftasonu @OylumTaluu’nun sunumuyla başladı #CANLI https://t.co/59bn6Ad8BV,
2016,İSKİ'den Marmara'yı kurtaracak dev tesis! https://t.co/9U3S4vtsyo https://t.co/JHT7ly50pV,
2017,"Ay, Dünya'nın ufuk çizgisindeki mavilikte yavaş yavaş kayboldu... İşte o anlar... https://t.co/ATTkCBw3Nf https://t.co/MeUXLwtXyz",
2018,ABD'de ayı alarmı! Tırmandığı ağaçta mahsur kaldı https://t.co/dWbWlIzCSY https://t.co/qZx60kH1Hd,
2019,"Önce yanardağ patlaması, sonra 6.9 büyüklüğünde deprem! O ülke şokta... https://t.co/wdJEMNb2ez https://t.co/9w8QLuStPS",
2020,Gökdelen maratonu! İki binden fazla basamak tırmandılar https://t.co/k810ae527A https://t.co/rI46We1Ejj,
2021,Ofis ve mağaza kiraları yüzde 22 geriledi https://t.co/TinWia1FZ4 https://t.co/ry0SMVuiVZ,
2022,Motosiklet vahşeti! Tek tekerini kaldırmak isteyince olanlar oldu https://t.co/Gag55ZY3CW https://t.co/CaXSVGRWpj,
2023,Hande Ataizi'den boşanma literatürüne yeni kavram! Alman usulü... https://t.co/K0dyP901QA https://t.co/hCLgL2UwvK,
2024,DNA bulunamazsa efsane haltercinin mezarı açılacak! https://t.co/qJl6gl0LSm https://t.co/lcd70zdZdz,
2025,"Dünyanın en genç kraliçesiyle tanışın.. 7 dil biliyor, sanat aşığı... https://t.co/nodBr6BGLl https://t.co/f4G1BzGUqg",
2026,23 kilo alan Charlize Theron nasıl depresyona girdi? https://t.co/lqlIzlNT88 https://t.co/fuCkBjfZMS,
2027,Beşiktaş'ta 2. 'Feda' dönemi https://t.co/xUB6ksWoMn https://t.co/k7JCsnUOz0,
2028,Dünya bu kadınlara hayran... İşte o liste! https://t.co/F3nwdVjbgt https://t.co/W2jsfy8J9F,
2029,"Dr. Mehmet Öz, Donald Trump'ın sağlık ekibine girdi https://t.co/4npaW0bMnP https://t.co/viO8R1gxlj",
2030,Başbakan Binali Yıldırım: Bizim çatımızı millet çattı https://t.co/lT5mK7LRne https://t.co/mORcPeWr1m,
2031,Bahçeli: Anladım ki taşı adresine fırlatmışım... https://t.co/q91Tii7F72 https://t.co/wDRbLVcQjg,
2032,"Muharrem İnce ilk mitingini Yalova'da yaptı: ""O sarayda asla oturmayacağım"" https://t.co/BOElUPMoJu https://t.co/F5LiyhEocL",
2033,"Erdoğan: ""Çatı, kapı, pencere dediler, ince siyasette karar kıldılar..."" https://t.co/WNV8R1CMnd https://t.co/7VqjyMTukD",
2034,"İki ülke arasında barış rüzgarları... Kuzey Kore, saat dilimini Güney Kore ile eşitledi https://t.co/68uO7UEY7k https://t.co/ac25uZsZVk",
2035,O ülkede 41 bin evsize 100 milyon dolarlık fon ayrıldı https://t.co/5qR2YW0LFp https://t.co/fjCTwqwgyS,
2036,Sınava geri sayım... LGS yerleştirme kılavuzu ne zaman çıkacak? https://t.co/yqLQJ2ycEJ https://t.co/dTB0QoFZbg,
2037,"PFDK, derbiye çıkmayan Beşiktaş'ın cezasını açıkladı! https://t.co/WTjQa9ZRYV https://t.co/mhe38zMM2k",
2038,5 şeker fabrikasının satışına onay... https://t.co/Zm2XSTRTAb https://t.co/0JqyXMfXJV,
2039,Aydın'da otelin iskelesi çöktü: Yaralılar var https://t.co/vSRK6Q0Rww https://t.co/n0KXz93UHd,
2040,"Samsun'da feci kaza! 5'i TIR, 12 araç birbirine girdi https://t.co/fKCcvApYoC https://t.co/iIkAQ5wvcu",
